ID;X;Y;CATEGORY;STORE
7592;1496357;6195877;CLO;S.Oliver
7593;1496357;6195877;CLO;Street One
7594;1495906;6196021;CLO;Esprit
7596;1480236;6165994;CLO;Roeckl
7597;1480361;6167402;CLO;Roeckl
7598;1479934;6165943;CLO;KiK
7599;1471176;6270120;CLO;Witt Weiden
7600;1401971;6248231;CLO;anwr Schuh
7601;1397817;6247835;CLO;S.Oliver
7602;1397993;6247893;CLO;Pimkie
7603;1441323;6239993;CLO;S.Oliver
7605;1441285;6239662;CLO;Esprit
7606;1441348;6239616;CLO;Triumph
7607;1489688;6244647;CLO;KiK
7608;1470451;6191099;CLO;Jack Wolfskin
7609;1435778;6243622;CLO;NKD
7610;1325025;6494418;CLO;Roeckl
7611;1348935;6468552;CLO;Street One
7612;1338101;6482541;CLO;Street One
7613;1302046;6496175;CLO;S.Oliver
7614;1272658;6455866;CLO;S.Oliver
7615;1273895;6457638;CLO;C & A
7616;1286802;6429543;CLO;NKD
7617;1286572;6430715;CLO;anwr Schuh
7618;1371268;6418074;CLO;Factory Outlet Center
7619;1210976;6420905;CLO;Deichmann
7620;1210743;6420598;CLO;S.Oliver
7621;1208754;6423950;CLO;Jack Wolfskin
7622;1208853;6424765;CLO;Mango
7623;1223304;6408005;CLO;Ernsting's Family
7624;1215977;6426090;CLO;Roeckl
7625;1192051;6396273;CLO;S.Oliver
7626;1257265;6485486;CLO;Factory Outlet Center
7627;1217115;6486809;CLO;Roeckl
7628;1219276;6484084;CLO;New Yorker
7629;1219248;6484005;CLO;Gina Laura
7630;1109304;6406549;CLO;anwr Schuh
7631;1100518;6403959;CLO;S.Oliver
7632;1107458;6393990;CLO;KiK
7633;1115381;6402304;CLO;Salamander
7634;1106038;6380144;CLO;KiK
7635;1137463;6446646;CLO;Esprit
7636;1137825;6446802;CLO;Bonita
7637;1138023;6446894;CLO;Ulla Popken Mode
7638;1134857;6446250;CLO;Ernsting's Family
7639;1168406;6444477;CLO;S.Oliver
7640;1172412;6444638;CLO;Esprit
7641;1122080;6435590;CLO;Deichmann
7642;1135954;6494951;CLO;anwr Schuh
7643;1145412;6513127;CLO;S.Oliver
7644;1112401;6508187;CLO;Roeckl
7645;1121068;6474495;CLO;Vögele Mode
7646;1075909;6449630;CLO;KiK
7647;1064760;6438030;CLO;Jack Wolfskin
7648;1053182;6450029;CLO;Street One
7649;1058373;6397760;CLO;KiK
7650;1074329;6373925;CLO;Street One
7651;1087043;6351365;CLO;Roeckl
7652;1086760;6351435;CLO;Marc O'Polo
7653;1188708;6545307;CLO;Mister Lady Jeans
7654;1165569;6570975;CLO;Triumph
7655;1158149;6538173;CLO;anwr Schuh
7656;1158401;6538173;CLO;Takko
7657;1158162;6538236;CLO;Ernsting's Family
7658;1158169;6538171;CLO;Quick Schuh
7659;1193112;6512399;CLO;Esprit
7660;1213795;6558432;CLO;Reno
7661;1238657;6527583;CLO;anwr Schuh
7662;1222627;6615304;CLO;Triumph
7663;1231728;6605212;CLO;Ernsting's Family
7664;1259397;6610156;CLO;anwr Schuh
7665;1259543;6610143;CLO;S.Oliver
7666;1238926;6641832;CLO;anwr Schuh
7667;1236245;6642144;CLO;Roeckl
7668;1207304;6680582;CLO;Deichmann
7669;1208679;6679457;CLO;KiK
7670;1199730;6701910;CLO;Deichmann
7671;1200177;6703282;CLO;Triumph
7672;1137314;6637957;CLO;NKD
7673;1523085;6621617;FOD;Jacques' Wein-Depot
7674;1538012;6619219;FOD;Fristo Getränkemärkte
7675;1538012;6619219;FOD;BioMarkt
7676;1535211;6623062;FOD;BioMarkt
7677;1525472;6652466;FOD;REWE
7678;1522581;6595783;FOD;Kaufland
7679;1568497;6664445;FOD;EDEKA
7681;1608098;6645001;FOD;Penny
7682;1648803;6621792;FOD;EDEKA
7683;1646325;6595806;FOD;BioMarkt
7685;1581175;6730930;FOD;EDEKA
7687;1377479;6671634;FOD;REWE
7688;1376321;6673893;FOD;Konsum Leipzig
7689;1374470;6677957;FOD;REWE
7690;1369943;6672766;FOD;Konsum Leipzig
7691;1364322;6670835;FOD;Konsum Leipzig
7692;1364382;6670850;FOD;Penny
7693;1378328;6684875;FOD;Tchibo
7695;1357692;6683667;FOD;Tchibo
7697;1372025;6706954;FOD;Konsum Leipzig
7698;1389267;6636020;FOD;EDEKA
7701;1413020;6622874;FOD;EDEKA
7702;1459240;6634971;FOD;Penny
7703;1456143;6666933;FOD;EDEKA
7704;1402548;6694833;FOD;Markgrafen Getränkemärkte
7708;1336926;6698894;FOD;Jacques' Wein-Depot
7709;1328650;6695164;FOD;EDEKA
7710;1351907;6709224;FOD;Penny
7711;1323087;6727373;FOD;EDEKA
7714;1287152;6705076;FOD;Tchibo
7715;1306799;6752895;FOD;Kaufland
7716;1305122;6753900;FOD;Tchibo
7717;1307488;6763366;FOD;EDEKA
7719;1231086;6696133;FOD;EDEKA
7720;1242364;6668788;FOD;EDEKA
7721;1350577;6660293;FOD;EDEKA
7722;1384498;6724567;FOD;EDEKA
7723;1363688;6772515;FOD;Penny
7726;1440914;6754865;FOD;REWE
7727;1440311;6754966;FOD;EDEKA
7728;1294991;6517078;FOD;Markgrafen Getränkemärkte
7729;1343831;6587191;FOD;REWE
7730;1343664;6586487;FOD;Penny
7731;1339630;6574394;FOD;Tchibo
7732;1332262;6608312;FOD;EDEKA
7733;1314539;6621268;FOD;EDEKA
7734;1287734;6601263;FOD;Tchibo
7735;1288668;6579819;FOD;Penny
7736;1333986;6540025;FOD;Penny
7737;1386414;6559221;FOD;EDEKA
7738;1391223;6547119;FOD;EDEKA
7739;1378448;6525897;FOD;Fristo Getränkemärkte
7740;1425182;6530876;FOD;Markgrafen Getränkemärkte
7742;1419928;6531967;FOD;Tchibo
7743;1418595;6526322;FOD;EDEKA
7744;1386345;6587320;FOD;EDEKA
7745;1370216;6570751;FOD;Markgrafen Getränkemärkte
7746;1368850;6548838;FOD;Kaufland
7749;1349479;6525471;FOD;arko
7750;1344877;6530580;FOD;Kaufland
7751;1353496;6525193;FOD;Kaufland
7752;1351481;6508625;FOD;EDEKA
7753;1435146;6585312;FOD;EDEKA
7754;1433965;6581030;FOD;EDEKA
7755;1433078;6577803;FOD;alnatura
7756;1440929;6590147;FOD;EDEKA
7757;1419797;6589300;FOD;Penny
7758;1443050;6598144;FOD;Markgrafen Getränkemärkte
7761;1446243;6539540;FOD;Penny
7762;1484787;6553276;FOD;REWE
7764;1454072;6587427;FOD;Tchibo
7765;1493081;6887469;FOD;Tchibo
7766;1497718;6887275;FOD;Frischeparadies
7767;1500827;6884860;FOD;Ditsch Brezelbäckerei
7768;1504069;6880171;FOD;Kaiser´s Tengelmann
7769;1491557;6892798;FOD;alnatura
7770;1482148;6888344;FOD;alnatura
7771;1485415;6887652;FOD;Penny
7772;1479086;6888050;FOD;Tchibo
7773;1482545;6884600;FOD;Ditsch Brezelbäckerei
7774;1479523;6885137;FOD;Tchibo
7775;1479711;6883552;FOD;EDEKA
7776;1481886;6879646;FOD;Tchibo
7777;1481635;6883203;FOD;Bio Company
7778;1481523;6882463;FOD;Tchibo
7779;1483141;6884295;FOD;Kaiser´s Tengelmann
7780;1484480;6879887;FOD;Penny
7781;1490916;6881344;FOD;EDEKA
7782;1492800;6880979;FOD;alnatura
7783;1497053;6877807;FOD;Tchibo
7784;1495724;6879257;FOD;REWE
7785;1488190;6880400;FOD;Tchibo
7786;1483271;6876411;FOD;REWE
7787;1482271;6877314;FOD;REWE
7788;1478740;6872621;FOD;Tchibo
7789;1478358;6872935;FOD;Tchibo
7790;1484823;6867556;FOD;Tchibo
7791;1495269;6870002;FOD;Tchibo
7792;1498393;6869200;FOD;Tchibo
7793;1496475;6881755;FOD;Tchibo
7794;1501105;6872372;FOD;Kaiser´s Tengelmann
7795;1510258;6871972;FOD;Penny
7796;1515000;6874500;FOD;arko
7797;1511126;6886596;FOD;Markgrafen Getränkemärkte
7798;1510877;6887188;FOD;arko
7799;1495660;6891951;FOD;denns' Bioläden
7800;1488039;6900017;FOD;REWE
7801;1488681;6892370;FOD;Ditsch Brezelbäckerei
7802;1482787;6900797;FOD;Tchibo
7803;1484946;6901524;FOD;Kaufland
7804;1479720;6904644;FOD;Bio Company
7805;1472889;6904135;FOD;Penny
7806;1477131;6897150;FOD;Tchibo
7807;1465286;6892238;FOD;Tchibo
7808;1469244;6894486;FOD;Tchibo
7809;1463747;6887284;FOD;EDEKA
7810;1468906;6885547;FOD;Jacques' Wein-Depot
7811;1473794;6890238;FOD;Kaiser´s Tengelmann
7812;1472687;6869794;FOD;Tchibo
7813;1474538;6871656;FOD;VOM FASS
7814;1475822;6874938;FOD;EDEKA
7815;1448041;6867833;FOD;Jacques' Wein-Depot
7816;1458378;6860307;FOD;real,-
7817;1470023;6865851;FOD;EDEKA
7818;1455862;6894508;FOD;REWE
7819;1460503;6894047;FOD;Kaiser´s Tengelmann
7820;1397166;6866517;FOD;Tchibo
7821;1401373;6843873;FOD;EDEKA
7822;1612553;6854002;FOD;real,-
7823;1515934;6890023;FOD;Tchibo
7824;1523184;6887219;FOD;Tchibo
7825;1545148;6806654;FOD;Tchibo
7826;1526937;6945496;FOD;Kaufland
7827;1511837;6915855;FOD;Tchibo
7829;1465590;6917009;FOD;Penny
7830;1474384;7078910;FOD;EDEKA
7831;1484082;7147068;FOD;Penny
7832;1436355;7103670;FOD;sky
7833;1397179;7119976;FOD;EDEKA
7834;1402539;7044001;FOD;EDEKA
7835;1512994;7024341;FOD;EDEKA
7836;1541136;7033232;FOD;Tchibo
7837;1542221;7037734;FOD;C+C Schaper
7838;1561777;7112536;FOD;arko
7839;1577521;7151061;FOD;EDEKA
7840;1572012;7156103;FOD;sky
7841;1485634;7184672;FOD;EDEKA
7842;1485634;7184672;FOD;Tchibo
7843;1347587;7179740;FOD;Jacques' Wein-Depot
7845;1343822;7195626;FOD;EDEKA
7846;1304928;7189629;FOD;Penny
7847;1331435;7133037;FOD;Tchibo
7849;1410478;7245027;FOD;EDEKA
7850;1394558;7236652;FOD;Tchibo
7851;1455547;7221419;FOD;Barrique
7852;1523330;7233049;FOD;EDEKA
7853;1527865;7227055;FOD;EDEKA
7854;1268824;7092141;FOD;Ditsch Brezelbäckerei
7855;1267711;7092267;FOD;Penny
7856;1271355;7087464;FOD;REWE
7857;1272129;7086254;FOD;sky
7858;1213116;7078021;FOD;Penny
7859;1288715;7045101;FOD;EDEKA
7860;1320118;6987514;FOD;EDEKA
7861;1111333;7077574;FOD;Tchibo
7862;1114760;7078126;FOD;Ditsch Brezelbäckerei
7864;1113570;7079388;FOD;EDEKA
7865;1113092;7078688;FOD;alnatura
7866;1111431;7081305;FOD;Tchibo
7867;1110107;7083803;FOD;Leysieffer
7868;1108984;7083254;FOD;alnatura
7869;1135864;7065588;FOD;denns' Bioläden
7870;1135504;7070603;FOD;EDEKA
7871;1107534;7059937;FOD;REWE
7872;1106830;7060219;FOD;Penny
7873;1110697;7056759;FOD;Jacques' Wein-Depot
7874;1082172;7025159;FOD;Tchibo
7875;1154837;7016249;FOD;Tchibo
7876;1193252;7027627;FOD;EDEKA
7877;1195699;7009202;FOD;Tchibo
7878;1135961;6999142;FOD;Tchibo
7880;1144808;7054114;FOD;EDEKA
7882;1135269;7042799;FOD;Tchibo
7883;1172754;7045649;FOD;REWE
7884;1165183;7068810;FOD;Penny
7885;1150074;7055906;FOD;Tchibo
7886;1155436;7056822;FOD;Tchibo
7887;1065690;7069465;FOD;EDEKA
7889;1032676;7129270;FOD;EDEKA
7890;1109304;7082728;FOD;Ditsch Brezelbäckerei
7891;1119476;7081644;FOD;alnatura
7892;1117033;7082899;FOD;REWE
7893;1119300;7086548;FOD;Tchibo
7894;1113389;7091972;FOD;alnatura
7895;1110211;7087681;FOD;Tchibo
7896;1106703;7090980;FOD;Tchibo
7897;1096792;7081554;FOD;Penny
7898;1102617;7079601;FOD;EDEKA
7899;1103935;7078592;FOD;REWE
7900;1079141;7082711;FOD;Tchibo
7901;1079250;7082344;FOD;Penny
7902;1143724;7098508;FOD;Tchibo
7903;1182840;7134637;FOD;sky
7904;1189677;7134475;FOD;EDEKA
7905;1195258;7166497;FOD;sky
7906;1146571;7152663;FOD;Penny
7907;1188637;7092244;FOD;arko
7908;1125201;7225251;FOD;sky
7909;1130518;7219027;FOD;famila
7910;1130518;7219027;FOD;Tchibo
7911;1132327;7218827;FOD;arko
7912;1130935;7241569;FOD;Tchibo
7913;1131114;7237494;FOD;arko
7914;1109944;7240698;FOD;EDEKA
7915;1109052;7239465;FOD;Tchibo
7916;1109109;7239752;FOD;arko
7917;1104925;7219795;FOD;Tchibo
7918;1177015;7218032;FOD;Tchibo
7919;1104360;7289625;FOD;EDEKA
7920;1110183;7175515;FOD;EDEKA
7921;1109554;7124648;FOD;Tchibo
7922;1075503;7219581;FOD;EDEKA
7923;1070426;7222919;FOD;famila
7924;1072012;7222259;FOD;Tchibo
7925;1078867;7217886;FOD;EDEKA
7926;1065980;7220178;FOD;Tchibo
7927;1080320;7221504;FOD;Tchibo
7928;1075992;7299273;FOD;EDEKA
7929;1059503;7306361;FOD;EDEKA
7930;1020133;7317329;FOD;EDEKA
7931;1074887;7118093;FOD;EDEKA
7932;1072913;7115398;FOD;EDEKA
7933;1076823;7114300;FOD;Tchibo
7934;1105424;7113525;FOD;famila
7935;1105424;7113525;FOD;plaza
7936;1086555;7100521;FOD;EDEKA
7937;1057405;7147040;FOD;sky
7938;1079137;7153011;FOD;Tchibo
7939;989402;7164761;FOD;Tchibo
7940;1010863;7198585;FOD;Marktkauf
7941;1010415;7207513;FOD;EDEKA
7942;995788;7293281;FOD;Tchibo
7943;1019679;7280583;FOD;EDEKA
7944;952415;7293979;FOD;EDEKA
7945;914171;7004297;FOD;Tchibo
7946;915826;7003138;FOD;Tchibo
7947;920297;7047062;FOD;EDEKA
7948;910136;7038483;FOD;EDEKA
7949;898730;7074419;FOD;EDEKA
7950;890306;7103041;FOD;Tchibo
7951;861191;7006436;FOD;Tchibo
7952;829656;6996412;FOD;Tchibo
7954;943771;7065526;FOD;Tchibo
7955;954418;6958025;FOD;EDEKA
7956;997047;6914527;FOD;Jibi Markt
7957;1007810;6952334;FOD;EDEKA
7958;1056632;6989179;FOD;EDEKA
7959;1008296;7016002;FOD;REWE
7960;966371;7132745;FOD;alnatura
7961;960210;7136443;FOD;EDEKA
7962;953869;7076000;FOD;Hussel
7963;959668;6986583;FOD;Kaufland
7964;979704;6989357;FOD;VOM FASS
7965;984073;6992680;FOD;Penny
7966;972454;6984006;FOD;arko
7967;982187;6958714;FOD;Holab Getränkemärkte
7969;1124004;6901683;FOD;Tchibo
7970;1106956;6941004;FOD;Tchibo
7971;1130881;6956552;FOD;Tchibo
7972;1134517;6899181;FOD;EDEKA
7973;1144704;6946363;FOD;EDEKA
7974;1191391;6925342;FOD;EDEKA
7975;1176283;6967406;FOD;EDEKA
7976;1177133;6957929;FOD;EDEKA
7977;1197846;6961953;FOD;EDEKA
7978;1092617;7009625;FOD;EDEKA
7979;1111575;6989962;FOD;Holab Getränkemärkte
7980;1068932;6949998;FOD;Holab Getränkemärkte
7981;1082455;6860181;FOD;alnatura
7982;1084103;6862930;FOD;EDEKA
7983;1081416;6862112;FOD;denns' Bioläden
7984;1084159;6857311;FOD;BioMarkt
7985;1085040;6864415;FOD;Jibi Markt
7986;1079250;6860424;FOD;EDEKA
7987;1078455;6858916;FOD;Tchibo
7988;1092753;6854479;FOD;Jacques' Wein-Depot
7989;1089543;6868968;FOD;Tchibo
7990;1091837;6846993;FOD;REWE
7991;1094576;6842141;FOD;Penny
7992;1089740;6875261;FOD;EDEKA
7993;1064525;6843195;FOD;Holab Getränkemärkte
7994;1107642;6819931;FOD;EDEKA
7995;1139496;6851318;FOD;REWE
7996;1136235;6840364;FOD;REWE
7997;1102250;6857657;FOD;Penny
7998;1055834;6913598;FOD;EDEKA
7999;1023655;6851209;FOD;EDEKA
8000;1003484;6839863;FOD;EDEKA
8001;1042566;6810525;FOD;REWE
8002;1045964;6809227;FOD;EDEKA
8003;1061947;6831301;FOD;Holab Getränkemärkte
8004;1047620;6835473;FOD;Tchibo
8005;1041770;6842050;FOD;Tchibo
8006;961987;6806343;FOD;Tchibo
8007;971207;6803443;FOD;EDEKA
8008;961024;6820440;FOD;Penny
8009;956323;6826532;FOD;EDEKA
8011;996462;6827342;FOD;EDEKA
8012;1002409;6829247;FOD;Tchibo
8013;979652;6827772;FOD;EDEKA
8014;979889;6794147;FOD;REWE
8015;975931;6741751;FOD;Tchibo
8016;971665;6742725;FOD;Jacques' Wein-Depot
8017;932421;6777914;FOD;EDEKA
8018;952357;6797091;FOD;Jibi Markt
8019;943573;6792072;FOD;Tchibo
8020;952975;6783478;FOD;famila
8021;964494;6789912;FOD;Tchibo
8022;1053298;6669910;FOD;Tchibo
8024;1049923;6669618;FOD;Penny
8025;1048097;6660801;FOD;Penny
8026;1035577;6654074;FOD;Tchibo
8027;1075274;6669295;FOD;Tchibo
8028;1072563;6690584;FOD;HIT
8029;1044274;6702618;FOD;alnatura
8030;986368;6663042;FOD;Kaufland
8031;1001937;6656960;FOD;Tchibo
8032;1014424;6634403;FOD;EDEKA
8034;974616;6576568;FOD;EDEKA
8035;978903;6624599;FOD;EDEKA
8036;976532;6624532;FOD;Tchibo
8038;997556;6610558;FOD;Tchibo
8039;965881;6543514;FOD;Tchibo
8040;988490;6521989;FOD;Tchibo
8041;967789;6550335;FOD;alnatura
8042;921625;6568047;FOD;EDEKA
8043;1076024;6536513;FOD;Tchibo
8044;1076168;6530981;FOD;Logo Getränkemarkt
8045;1075974;6532455;FOD;alnatura
8046;1088425;6553836;FOD;tegut
8047;1069247;6517792;FOD;Logo Getränkemarkt
8048;1093906;6541724;FOD;EDEKA
8049;1081993;6510685;FOD;EDEKA
8050;1082277;6613881;FOD;Tchibo
8051;1113080;6594877;FOD;Logo Getränkemarkt
8052;1031699;6570361;FOD;Tchibo
8053;1043986;6550735;FOD;Tchibo
8054;1070350;6493754;FOD;REWE
8055;1138965;6579821;FOD;alnatura
8056;1129560;6548502;FOD;tegut
8057;1103802;6713446;FOD;real,-
8058;1105430;6704795;FOD;Tchibo
8059;1103804;6718713;FOD;REWE
8060;1112910;6701403;FOD;Tchibo
8061;1126568;6681110;FOD;Tchibo
8062;1148407;6682801;FOD;Kaufland
8063;1161249;6702582;FOD;Penny
8064;1078214;6756600;FOD;Tchibo
8065;1169149;6852033;FOD;EDEKA
8066;1168481;6839648;FOD;Tchibo
8067;1165302;6837614;FOD;Tchibo
8068;1203307;6837792;FOD;EDEKA
8069;1173823;6819729;FOD;EDEKA
8070;1175515;6822800;FOD;EDEKA
8071;1172429;6819604;FOD;real,-
8072;1223323;6835444;FOD;Tchibo
8073;1199470;6869074;FOD;Hussel
8074;1195617;6865284;FOD;REWE
8075;1204937;6864687;FOD;real,-
8076;1205449;6867712;FOD;Tchibo
8077;1216715;6866628;FOD;Penny
8078;1171883;6861558;FOD;Tchibo
8079;1152886;6887429;FOD;Penny
8080;1157487;6779995;FOD;Tchibo
8081;1291460;6817791;FOD;REWE
8082;1290407;6812571;FOD;EDEKA
8083;1296045;6809226;FOD;EDEKA
8084;1294029;6820416;FOD;Kaufland
8085;1293325;6821071;FOD;EDEKA
8086;1304127;6820708;FOD;Tchibo
8087;1293060;6837305;FOD;EDEKA
8088;1269164;6845955;FOD;Tchibo
8089;1228766;6848553;FOD;EDEKA
8090;1290852;6765488;FOD;real,-
8091;1290852;6765488;FOD;Tchibo
8092;1320557;6898864;FOD;Tchibo
8093;1334690;6915738;FOD;EDEKA
8094;1306127;6954410;FOD;Penny
8095;1265888;6888271;FOD;Holab Getränkemärkte
8096;755179;6654326;FOD;REWE
8097;754414;6654099;FOD;Tchibo
8098;755330;6653057;FOD;Ditsch Brezelbäckerei
8099;752258;6650181;FOD;trinkgut
8100;760737;6649363;FOD;Kamps
8101;757006;6652808;FOD;Kamps
8102;758798;6656367;FOD;Kamps
8104;749897;6662575;FOD;Kaiser´s Tengelmann
8105;754994;6658186;FOD;alnatura
8106;758246;6646954;FOD;Tchibo
8107;773463;6650632;FOD;Kamps
8108;773648;6633918;FOD;Jacques' Wein-Depot
8109;761381;6666362;FOD;Kamps
8110;763860;6677077;FOD;Tchibo
8111;715447;6648327;FOD;Kamps
8112;718404;6650614;FOD;Tchibo
8113;719352;6652274;FOD;REWE
8114;712287;6648735;FOD;Tchibo
8116;698033;6670184;FOD;Kamps
8117;728040;6648682;FOD;trinkgut
8118;723345;6648167;FOD;REWE
8119;742634;6635407;FOD;Tchibo
8120;757418;6631302;FOD;EDEKA
8121;751738;6633884;FOD;Tchibo
8122;691001;6619696;FOD;REWE
8123;698384;6640555;FOD;alnatura
8124;793739;6659186;FOD;VOM FASS
8125;794830;6659413;FOD;Hussel
8126;794558;6659449;FOD;Back-Factory
8127;801663;6661699;FOD;EDEKA
8128;779833;6632269;FOD;alnatura
8129;802219;6638930;FOD;alnatura
8130;832118;6705044;FOD;EDEKA
8131;826398;6697122;FOD;trinkgut
8132;838241;6702323;FOD;REWE
8133;839185;6706925;FOD;Tchibo
8134;836594;6723056;FOD;Tchibo
8135;813375;6719354;FOD;REWE
8136;813481;6717958;FOD;Penny
8137;798026;6705401;FOD;alnatura
8139;793463;6699258;FOD;Tchibo
8140;770489;6695742;FOD;Tchibo
8141;767234;6695303;FOD;EDEKA
8142;761028;6690140;FOD;alnatura
8143;762795;6690252;FOD;Tchibo
8144;761170;6689248;FOD;Tchibo
8145;759834;6690432;FOD;Tchibo
8146;796825;6687032;FOD;EDEKA
8147;800188;6723280;FOD;Tee Gschwendner
8148;787130;6723908;FOD;real,-
8149;765260;6701096;FOD;Bärenland
8150;758766;6697361;FOD;Tchibo
8151;763769;6781779;FOD;EDEKA
8152;735631;6763391;FOD;VOM FASS
8153;735621;6762810;FOD;alnatura
8154;711222;6749237;FOD;alnatura
8155;749648;6716700;FOD;EDEKA
8156;750087;6714669;FOD;EDEKA
8157;752670;6690732;FOD;Kamps
8158;748650;6694441;FOD;Tchibo
8159;748490;6696740;FOD;Penny
8160;749735;6707174;FOD;REWE
8161;746269;6685499;FOD;EDEKA
8162;740401;6685096;FOD;Tchibo
8163;752803;6679637;FOD;trinkgut
8164;737305;6693959;FOD;Barrique
8165;737988;6694860;FOD;REWE
8166;681410;6752955;FOD;alnatura
8167;688596;6751118;FOD;REWE
8168;729102;6672280;FOD;REWE
8169;727157;6670805;FOD;REWE
8170;739376;6676716;FOD;alnatura
8171;847658;6786706;FOD;Tchibo
8172;846396;6787511;FOD;REWE
8173;849647;6784801;FOD;alnatura
8174;849593;6784817;FOD;Tchibo
8175;858858;6776961;FOD;EDEKA
8176;885372;6778196;FOD;Tchibo
8177;887788;6782215;FOD;Penny
8178;893798;6789587;FOD;Tchibo
8179;830375;6800230;FOD;EDEKA
8180;872041;6799496;FOD;EDEKA
8181;830130;6806857;FOD;real,-
8182;849082;6823418;FOD;Tchibo
8183;826682;6843026;FOD;Tchibo
8184;827380;6843005;FOD;Tchibo
8185;796954;6847940;FOD;Tchibo
8186;845536;6861154;FOD;Tchibo
8187;820669;6852841;FOD;EDEKA
8188;785009;6873094;FOD;REWE
8189;768385;6815506;FOD;Tchibo
8190;810827;6789049;FOD;Tchibo
8191;789819;6798446;FOD;EDEKA
8193;892100;6853249;FOD;Tchibo
8194;894370;6820578;FOD;EDEKA
8195;884032;6839011;FOD;EDEKA
8196;908016;6811081;FOD;EDEKA
8197;920602;6926275;FOD;REWE
8198;919092;6925741;FOD;Tchibo
8199;914527;6913310;FOD;Tchibo
8200;910997;6887367;FOD;famila
8201;945865;6921502;FOD;Tchibo
8202;931348;6877827;FOD;Tchibo
8203;889555;6924498;FOD;EDEKA
8204;808964;6936097;FOD;Tchibo
8205;814178;6889390;FOD;EDEKA
8206;814088;6884421;FOD;REWE
8207;730781;6612485;FOD;REWE
8210;773794;6603632;FOD;Hussel
8211;771268;6603572;FOD;alnatura
8212;773890;6600040;FOD;alnatura
8213;775788;6602738;FOD;Tchibo
8214;774458;6609347;FOD;Tchibo
8215;768603;6601363;FOD;VOM FASS
8216;768997;6601609;FOD;denns' Bioläden
8217;769886;6599231;FOD;EDEKA
8218;779671;6593097;FOD;REWE
8219;777378;6611802;FOD;Kaiser´s Tengelmann
8220;776501;6613911;FOD;Penny
8221;778672;6602914;FOD;alnatura
8222;783120;6590395;FOD;EDEKA
8223;786528;6596831;FOD;Kamps
8224;773562;6624969;FOD;Penny
8225;778753;6625576;FOD;alnatura
8226;791397;6605157;FOD;Tchibo
8227;796308;6607682;FOD;Jacques' Wein-Depot
8228;787256;6616468;FOD;EDEKA
8229;849917;6617103;FOD;REWE
8230;819984;6617211;FOD;EDEKA
8231;676950;6572161;FOD;Tchibo
8232;678032;6573807;FOD;Kaiser´s Tengelmann
8233;683326;6571034;FOD;Tchibo
8234;690932;6566443;FOD;Tchibo
8235;720969;6579395;FOD;Kaufhof
8236;697248;6610399;FOD;Kamps
8237;689870;6589425;FOD;Tchibo
8239;789633;6567211;FOD;Bärenland
8240;789298;6567042;FOD;Kamps
8242;792505;6560616;FOD;Penny
8243;795317;6558273;FOD;Kamps
8244;783392;6573701;FOD;EDEKA
8245;772023;6548495;FOD;Tchibo
8246;803857;6525649;FOD;REWE
8247;810519;6538458;FOD;Kaiser´s Tengelmann
8248;811972;6552522;FOD;EDEKA
8249;803434;6549129;FOD;Tchibo
8250;810912;6566113;FOD;Tchibo
8251;796805;6571396;FOD;EDEKA
8252;798973;6574486;FOD;Tchibo
8253;814500;6591227;FOD;REWE
8254;796526;6581167;FOD;alnatura
8255;756777;6555448;FOD;trinkgut
8256;754428;6552343;FOD;Tchibo
8257;740361;6560692;FOD;Tchibo
8258;741030;6399962;FOD;Marktkauf
8259;730074;6386373;FOD;Tchibo
8260;792093;6406835;FOD;Tchibo
8261;769252;6418696;FOD;EDEKA
8262;713441;6475053;FOD;alnatura
8264;919911;6438943;FOD;Ditsch Brezelbäckerei
8265;919441;6439313;FOD;Tchibo
8266;922306;6436024;FOD;Tchibo
8267;892782;6435917;FOD;real,-
8268;925631;6426316;FOD;Tchibo
8269;860495;6456418;FOD;Tchibo
8270;874158;6411882;FOD;Tchibo
8271;797950;6379141;FOD;Wasgau
8273;862418;6531640;FOD;REWE
8274;860542;6539838;FOD;EDEKA
8275;857421;6505930;FOD;Tchibo
8276;873392;6473689;FOD;Tchibo
8277;822483;6515021;FOD;Penny
8278;821021;6506507;FOD;Tchibo
8279;791826;6511615;FOD;EDEKA
8280;813803;6492464;FOD;EDEKA
8282;791934;6430668;FOD;Tchibo
8283;895644;6641263;FOD;Penny
8284;888081;6642796;FOD;kaufpark
8285;878729;6636279;FOD;Tchibo
8286;830048;6680873;FOD;Penny
8287;816024;6670527;FOD;alnatura
8288;810882;6664315;FOD;REWE
8289;829758;6660501;FOD;Tchibo
8290;846863;6651876;FOD;Tchibo
8291;845129;6636162;FOD;REWE
8292;870618;6687761;FOD;Kamps
8293;868744;6734887;FOD;Kamps
8294;868630;6735159;FOD;alnatura
8295;862350;6728575;FOD;Tchibo
8296;850680;6719046;FOD;Tchibo
8297;830192;6736743;FOD;Tchibo
8298;854362;6707878;FOD;REWE
8299;885092;6703493;FOD;kaufpark
8300;901117;6716662;FOD;Kamps
8301;905508;6731923;FOD;REWE
8302;945841;6727781;FOD;Tchibo
8303;946363;6727090;FOD;Penny
8304;965718;6459015;FOD;Tchibo
8305;965130;6459741;FOD;REWE
8306;961816;6457883;FOD;Ditsch Brezelbäckerei
8307;968324;6461169;FOD;Tchibo
8308;973027;6463507;FOD;alnatura
8309;965458;6464444;FOD;Penny
8310;959897;6466301;FOD;Kaufhof
8311;957363;6460959;FOD;BioMarkt
